-0.394338	0.105662	0.790569	0.456435
0.881766	0.236268	0.204124	0.353553
-0.236268	0.881766	-0.353553	0.204124
0.645497	0.645497	2.4998e-17	0.408248
-0.645497	0.645497	-0.408248	4.9996e-17
0.236268	0.881766	-0.204124	0.353553
-0.881766	0.236268	-0.353553	-0.204124
0.881766	0.236268	-0.204124	-0.353553
-0.236268	0.881766	0.353553	-0.204124
0.645497	0.645497	-7.4994e-17	-0.408248
-0.645497	0.645497	0.408248	-9.9992e-17
0.236268	0.881766	0.204124	-0.353553
-0.881766	0.236268	0.353553	0.204124
0.394338	0.105662	0.456435	0.790569
-0.105662	0.394338	-0.790569	0.456435
0.288675	0.288675	5.58972e-17	0.912871
-0.288675	0.288675	-0.912871	1.11794e-16
0.105662	0.394338	-0.456435	0.790569
-0.394338	0.105662	-0.790569	-0.456435
0.809511	0.106574	-0.572411	-0.0753593
-0.106574	0.809511	0.0753593	-0.572411
0.64777	0.497052	-0.458043	-0.351469
-0.497052	0.64777	0.351469	-0.458043
0.31246	0.754344	-0.220942	-0.533402
-0.754344	0.31246	0.533402	-0.220942
0.572411	0.0753593	0.809511	0.106574
-0.0753593	0.572411	-0.106574	0.809511
0.458043	0.351469	0.64777	0.497052
-0.351469	0.458043	-0.497052	0.64777
0.220942	0.533402	0.31246	0.754344
-0.533402	0.220942	-0.754344	0.31246
0.97057	0.127778	-0.161943	0.124263
-0.127778	0.97057	-0.124263	-0.161943
0.776649	0.595944	-0.202378	0.0266435
-0.595944	0.776649	-0.0266435	-0.202378
0.374626	0.904427	-0.188586	-0.0781149
-0.904427	0.374626	0.0781149	-0.188586
0.572411	0.0753593	0.64777	-0.497052
-0.0753593	0.572411	0.497052	0.64777
0.458043	0.351469	0.809511	-0.106574
-0.351469	0.458043	0.106574	0.809511
0.220942	0.533402	0.754344	0.31246
-0.533402	0.220942	-0.31246	0.754344
0.572411	0.0753593	-0.64777	0.497052
-0.0753593	0.572411	-0.497052	-0.64777
0.458043	0.351469	-0.809511	0.106574
-0.351469	0.458043	-0.106574	-0.809511
0.220942	0.533402	-0.754344	-0.31246
-0.533402	0.220942	0.31246	-0.754344
0.97057	0.127778	0.161943	-0.124263
-0.127778	0.97057	0.124263	0.161943
0.776649	0.595944	0.202378	-0.0266435
-0.595944	0.776649	0.0266435	0.202378
0.374626	0.904427	0.188586	0.0781149
-0.904427	0.374626	-0.0781149	0.188586
0.572411	0.0753593	-0.106574	0.809511
-0.0753593	0.572411	-0.809511	-0.106574
0.458043	0.351469	-0.497052	0.64777
-0.351469	0.458043	-0.64777	-0.497052
0.220942	0.533402	-0.754344	0.31246
-0.533402	0.220942	-0.31246	-0.754344
0.809511	0.106574	0.0753593	-0.572411
-0.106574	0.809511	0.572411	0.0753593
0.64777	0.497052	0.351469	-0.458043
-0.497052	0.64777	0.458043	0.351469
0.31246	0.754344	0.533402	-0.220942
-0.754344	0.31246	0.220942	0.533402
0.202378	0.0266435	-0.595944	-0.776649
-0.0266435	0.202378	0.776649	-0.595944
0.161943	0.124263	-0.127778	-0.97057
-0.124263	0.161943	0.97057	-0.127778
0.0781149	0.188586	0.374626	-0.904427
-0.188586	0.0781149	0.904427	0.374626
0.809511	0.106574	0.351469	0.458043
-0.106574	0.809511	-0.458043	0.351469
0.64777	0.497052	0.0753593	0.572411
-0.497052	0.64777	-0.572411	0.0753593
0.31246	0.754344	-0.220942	0.533402
-0.754344	0.31246	-0.533402	-0.220942
0.809511	0.106574	-0.351469	-0.458043
-0.106574	0.809511	0.458043	-0.351469
0.64777	0.497052	-0.0753593	-0.572411
-0.497052	0.64777	0.572411	-0.0753593
0.31246	0.754344	0.220942	-0.533402
-0.754344	0.31246	0.533402	0.220942
0.202378	0.0266435	0.595944	0.776649
-0.0266435	0.202378	-0.776649	0.595944
0.161943	0.124263	0.127778	0.97057
-0.124263	0.161943	-0.97057	0.127778
0.0781149	0.188586	-0.374626	0.904427
-0.188586	0.0781149	-0.904427	-0.374626
0.533402	0.220942	-0.754344	-0.31246
-0.220942	0.533402	0.31246	-0.754344
0.351469	0.458043	-0.497052	-0.64777
-0.458043	0.351469	0.64777	-0.497052
0.0753593	0.572411	-0.106574	-0.809511
-0.572411	0.0753593	0.809511	-0.106574
0.754344	0.31246	0.533402	0.220942
-0.31246	0.754344	-0.220942	0.533402
0.497052	0.64777	0.351469	0.458043
-0.64777	0.497052	-0.458043	0.351469
0.106574	0.809511	0.0753593	0.572411
-0.809511	0.106574	-0.572411	0.0753593
0.754344	0.31246	-0.533402	0.220942
-0.31246	0.754344	-0.220942	-0.533402
0.497052	0.64777	-0.572411	-0.0753593
-0.64777	0.497052	0.0753593	-0.572411
0.106574	0.809511	-0.458043	-0.351469
-0.809511	0.106574	0.351469	-0.458043
0.188586	0.0781149	0.904427	-0.374626
-0.0781149	0.188586	0.374626	0.904427
0.124263	0.161943	0.97057	0.127778
-0.161943	0.124263	-0.127778	0.97057
0.0266435	0.202378	0.776649	0.595944
-0.202378	0.0266435	-0.595944	0.776649
0.188586	0.0781149	-0.904427	0.374626
-0.0781149	0.188586	-0.374626	-0.904427
0.124263	0.161943	-0.97057	-0.127778
-0.161943	0.124263	0.127778	-0.97057
0.0266435	0.202378	-0.776649	-0.595944
-0.202378	0.0266435	0.595944	-0.776649
0.754344	0.31246	0.533402	-0.220942
-0.31246	0.754344	0.220942	0.533402
0.497052	0.64777	0.572411	0.0753593
-0.64777	0.497052	-0.0753593	0.572411
0.106574	0.809511	0.458043	0.351469
-0.809511	0.106574	-0.351469	0.458043
0.754344	0.31246	-0.220942	0.533402
-0.31246	0.754344	-0.533402	-0.220942
0.497052	0.64777	-0.458043	0.351469
-0.64777	0.497052	-0.351469	-0.458043
0.106574	0.809511	-0.572411	0.0753593
-0.809511	0.106574	-0.0753593	-0.572411
0.533402	0.220942	0.31246	-0.754344
-0.220942	0.533402	0.754344	0.31246
0.351469	0.458043	0.64777	-0.497052
-0.458043	0.351469	0.497052	0.64777
0.0753593	0.572411	0.809511	-0.106574
-0.572411	0.0753593	0.106574	0.809511
0.533402	0.220942	-0.31246	-0.754344
-0.220942	0.533402	0.754344	-0.31246
0.351469	0.458043	0.106574	-0.809511
-0.458043	0.351469	0.809511	0.106574
0.0753593	0.572411	0.497052	-0.64777
-0.572411	0.0753593	0.64777	0.497052
0.904427	0.374626	0.0781149	0.188586
-0.374626	0.904427	-0.188586	0.0781149
0.595944	0.776649	-0.0266435	0.202378
-0.776649	0.595944	-0.202378	-0.0266435
0.127778	0.97057	-0.124263	0.161943
-0.97057	0.127778	-0.161943	-0.124263
0.904427	0.374626	-0.0781149	-0.188586
-0.374626	0.904427	0.188586	-0.0781149
0.595944	0.776649	0.0266435	-0.202378
-0.776649	0.595944	0.202378	0.0266435
0.127778	0.97057	0.124263	-0.161943
-0.97057	0.127778	0.161943	0.124263
0.533402	0.220942	0.31246	0.754344
-0.220942	0.533402	-0.754344	0.31246
0.351469	0.458043	-0.106574	0.809511
-0.458043	0.351469	-0.809511	-0.106574
0.0753593	0.572411	-0.497052	0.64777
-0.572411	0.0753593	-0.64777	-0.497052
0.754344	0.31246	-0.533402	-0.220942
-0.31246	0.754344	0.220942	-0.533402
0.497052	0.64777	-0.351469	-0.458043
-0.64777	0.497052	0.458043	-0.351469
0.106574	0.809511	-0.0753593	-0.572411
-0.809511	0.106574	0.572411	-0.0753593
0.533402	0.220942	0.754344	0.31246
-0.220942	0.533402	-0.31246	0.754344
0.351469	0.458043	0.497052	0.64777
-0.458043	0.351469	-0.64777	0.497052
0.0753593	0.572411	0.106574	0.809511
-0.572411	0.0753593	-0.809511	0.106574
0.904427	0.374626	-0.188586	0.0781149
-0.374626	0.904427	-0.0781149	-0.188586
0.595944	0.776649	-0.202378	-0.0266435
-0.776649	0.595944	0.0266435	-0.202378
0.127778	0.97057	-0.161943	-0.124263
-0.97057	0.127778	0.124263	-0.161943
0.533402	0.220942	0.754344	-0.31246
-0.220942	0.533402	0.31246	0.754344
0.351469	0.458043	0.809511	0.106574
-0.458043	0.351469	-0.106574	0.809511
0.0753593	0.572411	0.64777	0.497052
-0.572411	0.0753593	-0.497052	0.64777
0.533402	0.220942	-0.754344	0.31246
-0.220942	0.533402	-0.31246	-0.754344
0.351469	0.458043	-0.809511	-0.106574
-0.458043	0.351469	0.106574	-0.809511
0.0753593	0.572411	-0.64777	-0.497052
-0.572411	0.0753593	0.497052	-0.64777
0.904427	0.374626	0.188586	-0.0781149
-0.374626	0.904427	0.0781149	0.188586
0.595944	0.776649	0.202378	0.0266435
-0.776649	0.595944	-0.0266435	0.202378
0.127778	0.97057	0.161943	0.124263
-0.97057	0.127778	-0.124263	0.161943
0.533402	0.220942	-0.31246	0.754344
-0.220942	0.533402	-0.754344	-0.31246
0.351469	0.458043	-0.64777	0.497052
-0.458043	0.351469	-0.497052	-0.64777
0.0753593	0.572411	-0.809511	0.106574
-0.572411	0.0753593	-0.106574	-0.809511
0.754344	0.31246	0.220942	-0.533402
-0.31246	0.754344	0.533402	0.220942
0.497052	0.64777	0.458043	-0.351469
-0.64777	0.497052	0.351469	0.458043
0.106574	0.809511	0.572411	-0.0753593
-0.809511	0.106574	0.0753593	0.572411
0.188586	0.0781149	-0.374626	-0.904427
-0.0781149	0.188586	0.904427	-0.374626
0.124263	0.161943	0.127778	-0.97057
-0.161943	0.124263	0.97057	0.127778
0.0266435	0.202378	0.595944	-0.776649
-0.202378	0.0266435	0.776649	0.595944
0.754344	0.31246	0.220942	0.533402
-0.31246	0.754344	-0.533402	0.220942
0.497052	0.64777	-0.0753593	0.572411
-0.64777	0.497052	-0.572411	-0.0753593
0.106574	0.809511	-0.351469	0.458043
-0.809511	0.106574	-0.458043	-0.351469
0.754344	0.31246	-0.220942	-0.533402
-0.31246	0.754344	0.533402	-0.220942
0.497052	0.64777	0.0753593	-0.572411
-0.64777	0.497052	0.572411	0.0753593
0.106574	0.809511	0.351469	-0.458043
-0.809511	0.106574	0.458043	0.351469
0.188586	0.0781149	0.374626	0.904427
-0.0781149	0.188586	-0.904427	0.374626
0.124263	0.161943	-0.127778	0.97057
-0.161943	0.124263	-0.97057	-0.127778
0.0266435	0.202378	-0.595944	0.776649
-0.202378	0.0266435	-0.776649	-0.595944
0.572411	0.0753593	-0.809511	-0.106574
-0.0753593	0.572411	0.106574	-0.809511
0.458043	0.351469	-0.64777	-0.497052
-0.351469	0.458043	0.497052	-0.64777
0.220942	0.533402	-0.31246	-0.754344
-0.533402	0.220942	0.754344	-0.31246
0.809511	0.106574	0.572411	0.0753593
-0.106574	0.809511	-0.0753593	0.572411
0.64777	0.497052	0.458043	0.351469
-0.497052	0.64777	-0.351469	0.458043
0.31246	0.754344	0.220942	0.533402
-0.754344	0.31246	-0.533402	0.220942
0.809511	0.106574	-0.458043	0.351469
-0.106574	0.809511	-0.351469	-0.458043
0.64777	0.497052	-0.572411	0.0753593
-0.497052	0.64777	-0.0753593	-0.572411
0.31246	0.754344	-0.533402	-0.220942
-0.754344	0.31246	0.220942	-0.533402
0.202378	0.0266435	0.776649	-0.595944
-0.0266435	0.202378	0.595944	0.776649
0.161943	0.124263	0.97057	-0.127778
-0.124263	0.161943	0.127778	0.97057
0.0781149	0.188586	0.904427	0.374626
-0.188586	0.0781149	-0.374626	0.904427
0.202378	0.0266435	-0.776649	0.595944
-0.0266435	0.202378	-0.595944	-0.776649
0.161943	0.124263	-0.97057	0.127778
-0.124263	0.161943	-0.127778	-0.97057
0.0781149	0.188586	-0.904427	-0.374626
-0.188586	0.0781149	0.374626	-0.904427
0.809511	0.106574	0.458043	-0.351469
-0.106574	0.809511	0.351469	0.458043
0.64777	0.497052	0.572411	-0.0753593
-0.497052	0.64777	0.0753593	0.572411
0.31246	0.754344	0.533402	0.220942
-0.754344	0.31246	-0.220942	0.533402
0.809511	0.106574	-0.0753593	0.572411
-0.106574	0.809511	-0.572411	-0.0753593
0.64777	0.497052	-0.351469	0.458043
-0.497052	0.64777	-0.458043	-0.351469
0.31246	0.754344	-0.533402	0.220942
-0.754344	0.31246	-0.220942	-0.533402
0.572411	0.0753593	0.106574	-0.809511
-0.0753593	0.572411	0.809511	0.106574
0.458043	0.351469	0.497052	-0.64777
-0.351469	0.458043	0.64777	0.497052
0.220942	0.533402	0.754344	-0.31246
-0.533402	0.220942	0.31246	0.754344
0.572411	0.0753593	-0.497052	-0.64777
-0.0753593	0.572411	0.64777	-0.497052
0.458043	0.351469	-0.106574	-0.809511
-0.351469	0.458043	0.809511	-0.106574
0.220942	0.533402	0.31246	-0.754344
-0.533402	0.220942	0.754344	0.31246
0.97057	0.127778	0.124263	0.161943
-0.127778	0.97057	-0.161943	0.124263
0.776649	0.595944	0.0266435	0.202378
-0.595944	0.776649	-0.202378	0.0266435
0.374626	0.904427	-0.0781149	0.188586
-0.904427	0.374626	-0.188586	-0.0781149
0.97057	0.127778	-0.124263	-0.161943
-0.127778	0.97057	0.161943	-0.124263
0.776649	0.595944	-0.0266435	-0.202378
-0.595944	0.776649	0.202378	-0.0266435
0.374626	0.904427	0.0781149	-0.188586
-0.904427	0.374626	0.188586	0.0781149
0.572411	0.0753593	0.497052	0.64777
-0.0753593	0.572411	-0.64777	0.497052
0.458043	0.351469	0.106574	0.809511
-0.351469	0.458043	-0.809511	0.106574
0.220942	0.533402	-0.31246	0.754344
-0.533402	0.220942	-0.754344	-0.31246
0.701057	0.092296	-0.683013	0.183013
-0.092296	0.701057	-0.183013	-0.683013
0.560986	0.430459	-0.683013	-0.183013
-0.430459	0.560986	0.183013	-0.683013
0.270598	0.653281	-0.5	-0.5
-0.653281	0.270598	0.5	-0.5
0.701057	0.092296	0.683013	-0.183013
-0.092296	0.701057	0.183013	0.683013
0.560986	0.430459	0.683013	0.183013
-0.430459	0.560986	-0.183013	0.683013
0.270598	0.653281	0.5	0.5
-0.653281	0.270598	-0.5	0.5
0.905061	0.119154	-0.394338	0.105662
-0.119154	0.905061	-0.105662	-0.394338
0.724229	0.555721	-0.394338	-0.105662
-0.555721	0.724229	0.105662	-0.394338
0.349341	0.843383	-0.288675	-0.288675
-0.843383	0.349341	0.288675	-0.288675
0.404756	0.0532871	0.881766	-0.236268
-0.0532871	0.404756	0.236268	0.881766
0.323885	0.248526	0.881766	0.236268
-0.248526	0.323885	-0.236268	0.881766
0.15623	0.377172	0.645497	0.645497
-0.377172	0.15623	-0.645497	0.645497
0.404756	0.0532871	-0.881766	0.236268
-0.0532871	0.404756	-0.236268	-0.881766
0.323885	0.248526	-0.881766	-0.236268
-0.248526	0.323885	0.236268	-0.881766
0.15623	0.377172	-0.645497	-0.645497
-0.377172	0.15623	0.645497	-0.645497
0.905061	0.119154	0.394338	-0.105662
-0.119154	0.905061	0.105662	0.394338
0.724229	0.555721	0.394338	0.105662
-0.555721	0.724229	-0.105662	0.394338
0.349341	0.843383	0.288675	0.288675
-0.843383	0.349341	-0.288675	0.288675
0.701057	0.092296	0.183013	0.683013
-0.092296	0.701057	-0.683013	0.183013
0.560986	0.430459	-0.183013	0.683013
-0.430459	0.560986	-0.683013	-0.183013
0.270598	0.653281	-0.5	0.5
-0.653281	0.270598	-0.5	-0.5
0.701057	0.092296	-0.183013	-0.683013
-0.092296	0.701057	0.683013	-0.183013
0.560986	0.430459	0.183013	-0.683013
-0.430459	0.560986	0.683013	0.183013
0.270598	0.653281	0.5	-0.5
-0.653281	0.270598	0.5	0.5
0.404756	0.0532871	-0.236268	-0.881766
-0.0532871	0.404756	0.881766	-0.236268
0.323885	0.248526	0.236268	-0.881766
-0.248526	0.323885	0.881766	0.236268
0.15623	0.377172	0.645497	-0.645497
-0.377172	0.15623	0.645497	0.645497
0.905061	0.119154	0.105662	0.394338
-0.119154	0.905061	-0.394338	0.105662
0.724229	0.555721	-0.105662	0.394338
-0.555721	0.724229	-0.394338	-0.105662
0.349341	0.843383	-0.288675	0.288675
-0.843383	0.349341	-0.288675	-0.288675
0.905061	0.119154	-0.105662	-0.394338
-0.119154	0.905061	0.394338	-0.105662
0.724229	0.555721	0.105662	-0.394338
-0.555721	0.724229	0.394338	0.105662
0.349341	0.843383	0.288675	-0.288675
-0.843383	0.349341	0.288675	0.288675
0.404756	0.0532871	0.236268	0.881766
-0.0532871	0.404756	-0.881766	0.236268
0.323885	0.248526	-0.236268	0.881766
-0.248526	0.323885	-0.881766	-0.236268
0.15623	0.377172	-0.645497	0.645497
-0.377172	0.15623	-0.645497	-0.645497
0.653281	0.270598	-0.5	-0.5
-0.270598	0.653281	0.5	-0.5
0.430459	0.560986	-0.183013	-0.683013
-0.560986	0.430459	0.683013	-0.183013
0.092296	0.701057	0.183013	-0.683013
-0.701057	0.092296	0.683013	0.183013
0.653281	0.270598	0.5	0.5
-0.270598	0.653281	-0.5	0.5
0.430459	0.560986	0.183013	0.683013
-0.560986	0.430459	-0.683013	0.183013
0.092296	0.701057	-0.183013	0.683013
-0.701057	0.092296	-0.683013	-0.183013
0.843383	0.349341	-0.288675	0.288675
-0.349341	0.843383	-0.288675	-0.288675
0.555721	0.724229	-0.394338	0.105662
-0.724229	0.555721	-0.105662	-0.394338
0.119154	0.905061	-0.394338	-0.105662
-0.905061	0.119154	0.105662	-0.394338
0.377172	0.15623	0.645497	-0.645497
-0.15623	0.377172	0.645497	0.645497
0.248526	0.323885	0.881766	-0.236268
-0.323885	0.248526	0.236268	0.881766
0.0532871	0.404756	0.881766	0.236268
-0.404756	0.0532871	-0.236268	0.881766
0.377172	0.15623	-0.645497	0.645497
-0.15623	0.377172	-0.645497	-0.645497
0.248526	0.323885	-0.881766	0.236268
-0.323885	0.248526	-0.236268	-0.881766
0.0532871	0.404756	-0.881766	-0.236268
-0.404756	0.0532871	0.236268	-0.881766
0.843383	0.349341	0.288675	-0.288675
-0.349341	0.843383	0.288675	0.288675
0.555721	0.724229	0.394338	-0.105662
-0.724229	0.555721	0.105662	0.394338
0.119154	0.905061	0.394338	0.105662
-0.905061	0.119154	-0.105662	0.394338
0.653281	0.270598	-0.5	0.5
-0.270598	0.653281	-0.5	-0.5
0.430459	0.560986	-0.683013	0.183013
-0.560986	0.430459	-0.183013	-0.683013
0.092296	0.701057	-0.683013	-0.183013
-0.701057	0.092296	0.183013	-0.683013
0.653281	0.270598	0.5	-0.5
-0.270598	0.653281	0.5	0.5
0.430459	0.560986	0.683013	-0.183013
-0.560986	0.430459	0.183013	0.683013
0.092296	0.701057	0.683013	0.183013
-0.701057	0.092296	-0.183013	0.683013
0.377172	0.15623	-0.645497	-0.645497
-0.15623	0.377172	0.645497	-0.645497
0.248526	0.323885	-0.236268	-0.881766
-0.323885	0.248526	0.881766	-0.236268
0.0532871	0.404756	0.236268	-0.881766
-0.404756	0.0532871	0.881766	0.236268
0.843383	0.349341	0.288675	0.288675
-0.349341	0.843383	-0.288675	0.288675
0.555721	0.724229	0.105662	0.394338
-0.724229	0.555721	-0.394338	0.105662
0.119154	0.905061	-0.105662	0.394338
-0.905061	0.119154	-0.394338	-0.105662
0.843383	0.349341	-0.288675	-0.288675
-0.349341	0.843383	0.288675	-0.288675
0.555721	0.724229	-0.105662	-0.394338
-0.724229	0.555721	0.394338	-0.105662
0.119154	0.905061	0.105662	-0.394338
-0.905061	0.119154	0.394338	0.105662
0.377172	0.15623	0.645497	0.645497
-0.15623	0.377172	-0.645497	0.645497
0.248526	0.323885	0.236268	0.881766
-0.323885	0.248526	-0.881766	0.236268
0.0532871	0.404756	-0.236268	0.881766
-0.404756	0.0532871	-0.881766	-0.236268
0.653281	0.270598	-0.707107	8.65956e-17
-0.270598	0.653281	-1.29893e-16	-0.707107
0.430459	0.560986	-0.612372	-0.353553
-0.560986	0.430459	0.353553	-0.612372
0.092296	0.701057	-0.353553	-0.612372
-0.701057	0.092296	0.612372	-0.353553
0.653281	0.270598	0.707107	-1.73191e-16
-0.270598	0.653281	2.16489e-16	0.707107
0.430459	0.560986	0.612372	0.353553
-0.560986	0.430459	-0.353553	0.612372
0.092296	0.701057	0.353553	0.612372
-0.701057	0.092296	-0.612372	0.353553
0.843383	0.349341	-0.408248	4.9996e-17
-0.349341	0.843383	-7.4994e-17	-0.408248
0.555721	0.724229	-0.353553	-0.204124
-0.724229	0.555721	0.204124	-0.353553
0.119154	0.905061	-0.204124	-0.353553
-0.905061	0.119154	0.353553	-0.204124
0.377172	0.15623	0.912871	-2.23589e-16
-0.15623	0.377172	2.79486e-16	0.912871
0.248526	0.323885	0.790569	0.456435
-0.323885	0.248526	-0.456435	0.790569
0.0532871	0.404756	0.456435	0.790569
-0.404756	0.0532871	-0.790569	0.456435
0.377172	0.15623	-0.912871	1.11794e-16
-0.15623	0.377172	-1.67692e-16	-0.912871
0.248526	0.323885	-0.790569	-0.456435
-0.323885	0.248526	0.456435	-0.790569
0.0532871	0.404756	-0.456435	-0.790569
-0.404756	0.0532871	0.790569	-0.456435
0.843383	0.349341	0.408248	-9.9992e-17
-0.349341	0.843383	1.2499e-16	0.408248
0.555721	0.724229	0.353553	0.204124
-0.724229	0.555721	-0.204124	0.353553
0.119154	0.905061	0.204124	0.353553
-0.905061	0.119154	-0.353553	0.204124
0.653281	0.270598	4.32978e-17	0.707107
-0.270598	0.653281	-0.707107	8.65956e-17
0.430459	0.560986	-0.353553	0.612372
-0.560986	0.430459	-0.612372	-0.353553
0.092296	0.701057	-0.612372	0.353553
-0.701057	0.092296	-0.353553	-0.612372
0.653281	0.270598	-1.29893e-16	-0.707107
-0.270598	0.653281	0.707107	-1.73191e-16
0.430459	0.560986	0.353553	-0.612372
-0.560986	0.430459	0.612372	0.353553
0.092296	0.701057	0.612372	-0.353553
-0.701057	0.092296	0.353553	0.612372
0.377172	0.15623	-1.67692e-16	-0.912871
-0.15623	0.377172	0.912871	-2.23589e-16
0.248526	0.323885	0.456435	-0.790569
-0.323885	0.248526	0.790569	0.456435
0.0532871	0.404756	0.790569	-0.456435
-0.404756	0.0532871	0.456435	0.790569
0.843383	0.349341	2.4998e-17	0.408248
-0.349341	0.843383	-0.408248	4.9996e-17
0.555721	0.724229	-0.204124	0.353553
-0.724229	0.555721	-0.353553	-0.204124
0.119154	0.905061	-0.353553	0.204124
-0.905061	0.119154	-0.204124	-0.353553
0.843383	0.349341	-7.4994e-17	-0.408248
-0.349341	0.843383	0.408248	-9.9992e-17
0.555721	0.724229	0.204124	-0.353553
-0.724229	0.555721	0.353553	0.204124
0.119154	0.905061	0.353553	-0.204124
-0.905061	0.119154	0.204124	0.353553
0.377172	0.15623	5.58972e-17	0.912871
-0.15623	0.377172	-0.912871	1.11794e-16
0.248526	0.323885	-0.456435	0.790569
-0.323885	0.248526	-0.790569	-0.456435
0.0532871	0.404756	-0.790569	0.456435
-0.404756	0.0532871	-0.456435	-0.790569
0.701057	0.092296	-0.612372	-0.353553
-0.092296	0.701057	0.353553	-0.612372
0.560986	0.430459	-0.353553	-0.612372
-0.430459	0.560986	0.612372	-0.353553
0.270598	0.653281	-1.29893e-16	-0.707107
-0.653281	0.270598	0.707107	-1.73191e-16
0.701057	0.092296	0.612372	0.353553
-0.092296	0.701057	-0.353553	0.612372
0.560986	0.430459	0.353553	0.612372
-0.430459	0.560986	-0.612372	0.353553
0.270598	0.653281	4.32978e-17	0.707107
-0.653281	0.270598	-0.707107	8.65956e-17
0.905061	0.119154	-0.204124	0.353553
-0.119154	0.905061	-0.353553	-0.204124
0.724229	0.555721	-0.353553	0.204124
-0.555721	0.724229	-0.204124	-0.353553
0.349341	0.843383	-0.408248	4.9996e-17
-0.843383	0.349341	-7.4994e-17	-0.408248
0.404756	0.0532871	0.456435	-0.790569
-0.0532871	0.404756	0.790569	0.456435
0.323885	0.248526	0.790569	-0.456435
-0.248526	0.323885	0.456435	0.790569
0.15623	0.377172	0.912871	-2.23589e-16
-0.377172	0.15623	2.79486e-16	0.912871
0.404756	0.0532871	-0.456435	0.790569
-0.0532871	0.404756	-0.790569	-0.456435
0.323885	0.248526	-0.790569	0.456435
-0.248526	0.323885	-0.456435	-0.790569
0.15623	0.377172	-0.912871	1.11794e-16
-0.377172	0.15623	-1.67692e-16	-0.912871
0.905061	0.119154	0.204124	-0.353553
-0.119154	0.905061	0.353553	0.204124
0.724229	0.555721	0.353553	-0.204124
-0.555721	0.724229	0.204124	0.353553
0.349341	0.843383	0.408248	-9.9992e-17
-0.843383	0.349341	1.2499e-16	0.408248
0.701057	0.092296	-0.353553	0.612372
-0.092296	0.701057	-0.612372	-0.353553
0.560986	0.430459	-0.612372	0.353553
-0.430459	0.560986	-0.353553	-0.612372
0.270598	0.653281	-0.707107	8.65956e-17
-0.653281	0.270598	-1.29893e-16	-0.707107
0.701057	0.092296	0.353553	-0.612372
-0.092296	0.701057	0.612372	0.353553
0.560986	0.430459	0.612372	-0.353553
-0.430459	0.560986	0.353553	0.612372
0.270598	0.653281	0.707107	-1.73191e-16
-0.653281	0.270598	2.16489e-16	0.707107
0.404756	0.0532871	-0.790569	-0.456435
-0.0532871	0.404756	0.456435	-0.790569
0.323885	0.248526	-0.456435	-0.790569
-0.248526	0.323885	0.790569	-0.456435
0.15623	0.377172	-1.67692e-16	-0.912871
-0.377172	0.15623	0.912871	-2.23589e-16
0.905061	0.119154	0.353553	0.204124
-0.119154	0.905061	-0.204124	0.353553
0.724229	0.555721	0.204124	0.353553
-0.555721	0.724229	-0.353553	0.204124
0.349341	0.843383	2.4998e-17	0.408248
-0.843383	0.349341	-0.408248	4.9996e-17
0.905061	0.119154	-0.353553	-0.204124
-0.119154	0.905061	0.204124	-0.353553
